entity_id,name,domain,stress_score,logistic_score,viability_score
globiint_oryza_sativa_pulvinaria_elongata,Oryza sativa → Pulvinaria elongata (eatenBy),biology,0.26058587498948055,0.665587703782956,0.46308678
globiint_oryza_sativa_telicota_ohara,Oryza sativa → Telicota ohara (hostOf),biology,0.18587138868097464,0.8114492670591358,0.49866033
globiint_oryza_sativa_trichoconis_padwickii,Oryza sativa → Trichoconis padwickii (hostOf),biology,0.13794059178629117,0.8450056725745544,0.49147314
globiint_oryza_sativa_trichoseptoria,Oryza sativa → Trichoseptoria (hostOf),biology,0.10224386211379592,1.0,0.55112195
globiint_oryza_sativa_zovax_vangoghi,Oryza sativa → Zovax vangoghi (hostOf),biology,0.4197350422267856,0.5345736160365497,0.47715434
globiint_oryza_sativa_xylochia_oryzae,Oryza sativa → Xylochia oryzae (hostOf),biology,0.4660058685463036,0.4981659992160021,0.48208594
globiint_oryza_sativa_xanthomonas_oryzae,Oryza sativa → Xanthomonas oryzae (hasPathogen),biology,0.29187729704657345,0.665587703782956,0.4787325
globiint_oryza_sativa_westerdykella_minutispora,Oryza sativa → Westerdykella minutispora (hostOf),biology,0.38280480872999617,0.5832459929335279,0.4830254
globiint_oryza_sativa_wallengrenia_premnas,Oryza sativa → Wallengrenia premnas (hostOf),biology,0.19676637253246224,0.7591451186699585,0.47795576
globiint_oryza_sativa_wallengrenia_drury,Oryza sativa → Wallengrenia drury (hostOf),biology,0.24180268905183236,0.7203980631796767,0.48110038
globiint_oryza_sativa_villosiclava_virens,Oryza sativa → Villosiclava virens (hostOf),biology,0.0854338961867636,1.0,0.5427169
globiint_oryza_sativa_ustilaginoidea_viridis,Oryza sativa → Ustilaginoidea viridis (hostOf),biology,0.12668043666070045,0.8450056725745544,0.48584306
globiint_oryza_sativa_ustilaginoidea_virens,Oryza sativa → Ustilaginoidea virens (hostOf),biology,0.12668043666070045,0.8450056725745544,0.48584306
globiint_oryza_sativa_ustilaginoidea_albicans,Oryza sativa → Ustilaginoidea albicans (hostOf),biology,0.1280187689762067,0.8450056725745544,0.4865122
globiint_oryza_sativa_udeniomyces_megalosporus,Oryza sativa → Udeniomyces megalosporus (hostOf),biology,0.20352075636114816,0.7490521749790499,0.47628647
ncbi_gene_107276890,LOC107276890,biology,0.08720108197825768,1.0,0.54360056
ncbi_gene_107276358,LOC107276358,biology,0.07878370321839066,1.0,0.5393919
ncbi_gene_107276289,LOC107276289,biology,0.08508696307908196,1.0,0.5425435
ncbi_gene_107276161,LOC107276161,biology,0.16483223746423148,0.8450056725745544,0.50491893
ncbi_gene_107275471,LOC107275471,biology,0.08720108197825768,1.0,0.54360056
ncbi_gene_112936094,LOC112936094,biology,0.15211220372157386,0.8450056725745544,0.49855894
ncbi_gene_124416938,LOC124416938,biology,0.10148385017322953,1.0,0.5507419
ncbi_gene_124544569,GLR3.1,biology,0.06928872603695448,1.0,0.53464437
species_oryza_sativa,Oryza sativa,biology,0.1617102060185936,0.8450056725745544,0.50335795
gbif_occ_6131542595,Oryza sativa,biology,0.11462598415467366,0.9236149246656711,0.51912045
globiint_agrobacterium_tumefaciens_oryza_sativa,Agrobacterium tumefaciens → Oryza sativa (pathogenOf),biology,0.4003565195683602,0.5381142147559843,0.46923536
globiint_elephas_maximus_oryza_sativa,Elephas maximus → Oryza sativa (eats),biology,0.2493695950794581,0.6859587270755693,0.46766415
cl_cl_0005006,ionocyte,biology,0.16723143499309745,0.8450056725745544,0.50611854
ncbi_gene_6450159,orf288,biology,0.2531409756495994,0.6859587270755693,0.46954986
ncbi_gene_6450152,orfB,biology,0.33382710722316866,0.5873357794991299,0.46058145
ncbi_gene_6450133,orf490,biology,0.3211714090764334,0.5873357794991299,0.45425358
pdb_1ccr,PDB 1CCR: STRUCTURE OF RICE FERRICYTOCHROME C AT 2.0 ANGSTROMS RESOLUTION,biology,0.1391764744184604,0.8450056725745544,0.49209106
pdb_1d8u,PDB 1D8U: CRYSTAL STRUCTURE OF NON-SYMBIOTIC PLANT HEMOGLOBIN FROM RICE,biology,0.22970985213892403,0.7346180349749627,0.48216394
pdb_1h1y,PDB 1H1Y: The structure of the cytosolic D-ribulose-5-phosphate 3-epimerase from rice comp,biology,0.19271409283553775,0.7591451186699585,0.47592962
ncbi_gene_3131385,rps12,biology,0.1339493626702663,0.8450056725745544,0.48947752
ncbi_gene_3131390,atpA,biology,0.11383108266179794,0.9305933899636227,0.5222122
ncbi_gene_3131391,atpF,biology,0.2617838985482835,0.665587703782956,0.4636858
ncbi_gene_3131392,atpH,biology,0.11105760926297217,1.0,0.5555288
ncbi_gene_3131393,atpI,biology,0.1363875710641438,0.8450056725745544,0.4906966
ncbi_gene_3131394,infA,biology,0.07673865120260347,1.0,0.5383693
ncbi_gene_3131395,ndhA,biology,0.25520542394911006,0.6821237850071453,0.46866462
ncbi_gene_3131396,ndhB,biology,0.2617838985482835,0.665587703782956,0.4636858
ncbi_gene_3131397,ndhB,biology,0.1404066808135708,0.8450056725745544,0.49270618
ncbi_gene_3131398,ndhD,biology,0.09699057603899014,1.0,0.5484953
ncbi_gene_3131444,rps7,biology,0.17369957371982817,0.8450056725745544,0.5093526
ncbi_gene_3131432,rpoB,biology,0.20352075636114816,0.7490521749790499,0.47628647
ncbi_gene_3131433,rpoC1,biology,0.19271409283553775,0.7591451186699585,0.47592962
ncbi_gene_3131434,rpoC2,biology,0.1363875710641438,0.8450056725745544,0.4906966
ncbi_gene_3131435,rps11,biology,0.21335718572421133,0.7443196268161365,0.4788384
ncbi_gene_3131436,rps14,biology,0.24048945092420973,0.7293518195215003,0.48492065
ncbi_gene_3131437,rps15,biology,0.07286612831530227,1.0,0.53643304
ncbi_gene_3131438,rps15,biology,0.13575595734946955,0.8450056725745544,0.49038082
ncbi_gene_3131439,rps16,biology,0.35270747799267627,0.5856845697415353,0.46919602
ncbi_gene_3131440,rps18,biology,0.1363875710641438,0.8450056725745544,0.4906966
ncbi_gene_3131441,rps19,biology,0.16797375611627025,0.8450056725745544,0.5064897
ncbi_gene_3131442,rps2,biology,0.1090419886882293,1.0,0.55452096
ncbi_gene_3131443,rps3,biology,0.15211220372157386,0.8450056725745544,0.49855894
ncbi_gene_3131445,rps7,biology,0.08315899781354523,1.0,0.5415795
ncbi_gene_3131430,rpl36,biology,0.0778726638692255,1.0,0.5389363
ncbi_gene_3131446,rps8,biology,0.0750151316461948,1.0,0.5375076
ncbi_gene_3131452,psbZ,biology,0.0778726638692255,1.0,0.5389363
ncbi_gene_3131455,petN,biology,0.2904077087808927,0.665587703782956,0.47799772
ncbi_gene_3131456,ycf3,biology,0.07631974729800563,1.0,0.53815985
ncbi_gene_3131457,rps4,biology,0.25431201869720643,0.6821237850071453,0.4682179
ncbi_gene_3131458,ndhJ,biology,0.22548008865132899,0.7389569565345504,0.48221853
ncbi_gene_3131459,ndhK,biology,0.1848724029179695,0.8114492670591358,0.49816084
ncbi_gene_3131460,ndhC,biology,0.2789934458637349,0.665587703782956,0.47229058
ncbi_gene_3131461,atpE,biology,0.11383108266179794,0.9305933899636227,0.5222122
ncbi_gene_3131462,atpB,biology,0.1948468047403783,0.7591451186699585,0.47699597
ncbi_gene_3131463,rbcL,biology,0.48736629414928384,0.46818295052207365,0.47777462
ncbi_gene_3131467,psaI,biology,0.12057122204089143,0.9012983446581732,0.51093477
ncbi_gene_3131431,rpoA,biology,0.0750151316461948,1.0,0.5375076
ncbi_gene_3131429,rpl33,biology,0.09205804518558339,1.0,0.54602903
ncbi_gene_3131399,ndhE,biology,0.13794059178629117,0.8450056725745544,0.49147314
ncbi_gene_3131414,psbF,biology,0.43126736207827737,0.5327587224518097,0.48201305
ncbi_gene_3131400,ndhF,biology,0.13794059178629117,0.8450056725745544,0.49147314
ncbi_gene_3131401,ndhG,biology,0.0801292577396557,1.0,0.54006463
ncbi_gene_3131404,petD,biology,0.09570815094692127,1.0,0.54785407
ncbi_gene_3131405,petG,biology,0.1608975530947307,0.8450056725745544,0.5029516
ncbi_gene_3131406,psaA,biology,0.33542985242473855,0.5873357794991299,0.4613828
ncbi_gene_3131407,psaB,biology,0.1391764744184604,0.8450056725745544,0.49209106
ncbi_gene_3131408,psaC,biology,0.2789934458637349,0.665587703782956,0.47229058
ncbi_gene_3131409,psbA,biology,0.32781019154069374,0.5873357794991299,0.457573
ncbi_gene_3131410,psbB,biology,0.15612750197743971,0.8450056725745544,0.5005666
ncbi_gene_3131411,psbC,biology,0.10092392513572397,1.0,0.55046195
ncbi_gene_3131412,psbD,biology,0.32781019154069374,0.5873357794991299,0.457573
ncbi_gene_3131413,psbE,biology,0.19271409283553775,0.7591451186699585,0.47592962
ncbi_gene_3131415,psbH,biology,0.07084252164960408,1.0,0.53542125
ncbi_gene_3131428,rpl23,biology,0.1240447707918172,0.8599907001019863,0.49201775
ncbi_gene_3131416,psbI,biology,0.08075907444164968,1.0,0.5403795
ncbi_gene_3131417,psbK,biology,0.08859030123340643,1.0,0.54429513
ncbi_gene_3131418,psbL,biology,0.08686068983048606,1.0,0.5434303
ncbi_gene_3131419,psbM,biology,0.1608975530947307,0.8450056725745544,0.5029516
ncbi_gene_3131420,psbN,biology,0.07996121622022292,1.0,0.5399806
ncbi_gene_3131421,rpl2,biology,0.13575595734946955,0.8450056725745544,0.49038082
ncbi_gene_3131422,rpl14,biology,0.12245997642390752,0.9012983446581732,0.51187915
ncbi_gene_3131423,rpl16,biology,0.22471946314123126,0.7389569565345504,0.4818382
ncbi_gene_3131424,rpl2,biology,0.36774840459129154,0.5856845697415353,0.4767165
ncbi_gene_3131425,rpl20,biology,0.1541004202456871,0.8450056725745544,0.49955305
ncbi_gene_3131426,rpl22,biology,0.08475186886704492,1.0,0.5423759
ncbi_gene_3131427,rpl23,biology,0.44532623689573264,0.5158899462240909,0.4806081
ncbi_gene_3131468,ycf4,biology,0.15211220372157386,0.8450056725745544,0.49855894
ncbi_gene_3131470,cemA,biology,0.30197776698074785,0.659501573835048,0.48073965
ncbi_gene_3131471,psbJ,biology,0.35270747799267627,0.5856845697415353,0.46919602
ncbi_gene_3131472,petL,biology,0.07847170848257466,1.0,0.53923583
ncbi_gene_3131474,clpP,biology,0.08646470339889357,1.0,0.5432323
ncbi_gene_3131475,psbT,biology,0.11906773095309389,0.916655481682169,0.5178616
ncbi_gene_3131486,rpl32,biology,0.391389812143366,0.5530959212008211,0.47224286
ncbi_gene_3131487,ccsA,biology,0.33707397007961915,0.5873357794991299,0.46220487
ncbi_gene_3131488,ndhI,biology,0.3211714090764334,0.5873357794991299,0.45425358
ncbi_gene_3131489,ndhH,biology,0.4148947235478819,0.536371057853579,0.4756329
ncbi_gene_3131499,rps12,biology,0.4766829078202372,0.48242030072658915,0.4795516
ncbi_gene_3131402,petA,biology,0.24304956012372578,0.7443196268161364,0.4936846
ncbi_gene_3131403,petB,biology,0.08459687596392527,1.0,0.54229844
ncbi_gene_3131450,matK,biology,0.2877901425632473,0.665587703782956,0.47668892
agristack_uttar_pradesh_rice_2023,Rice — Uttar Pradesh,environment,0.15691358936402452,0.8450056725745543,0.50095963
agristack_uttarakhand_rice_2023,Rice — Uttarakhand,environment,0.39402920234052474,0.5530959212008211,0.47356257
agristack_telangana_rice_2023,Rice — Telangana,environment,0.1250819602965454,0.901298344658173,0.51319015
agristack_tripura_rice_2023,Rice — Tripura,environment,0.3628421876630983,0.5856845697415353,0.4742634
agristack_west_bengal_rice_2023,Rice — West Bengal,environment,0.2418026890518324,0.7293518195215002,0.48557726
agristack_goa_rice_2023,Rice — Goa,environment,0.46106969066215703,0.4992627087906721,0.4801662
agristack_gujarat_rice_2023,Rice — Gujarat,environment,0.07673865120260345,1.0,0.5383693
agristack_daman_and_diu_rice_2023,Rice — Daman and Diu,environment,0.07286612831530226,1.0,0.53643304
agristack_delhi_rice_2023,Rice — Delhi,environment,0.1608975530947307,0.8450056725745543,0.5029516
agristack_jammu_and_kashmir_rice_2023,Rice — Jammu and Kashmir,environment,0.08348291468947845,1.0,0.54174143
agristack_jharkhand_rice_2023,Rice — Jharkhand,environment,0.07631974729800561,1.0,0.53815985
agristack_haryana_rice_2023,Rice — Haryana,environment,0.10148385017322953,1.0,0.5507419
agristack_himachal_pradesh_rice_2023,Rice — Himachal Pradesh,environment,0.34988166289320854,0.5873357794991299,0.4686087
agristack_arunachal_pradesh_rice_2023,Rice — Arunachal Pradesh,environment,0.22471946314123126,0.7443196268161364,0.48451954
agristack_assam_rice_2023,Rice — Assam,environment,0.22471946314123126,0.7443196268161364,0.48451954
agristack_andaman_and_nicobar_islands_rice_2023,Rice — Andaman and Nicobar Islands,environment,0.35270747799267627,0.5856845697415353,0.46919602
agristack_andhra_pradesh_rice_2023,Rice — Andhra Pradesh,environment,0.13575595734946955,0.8450056725745543,0.49038082
agristack_chhattisgarh_rice_2023,Rice — Chhattisgarh,environment,0.1019537766894194,1.0,0.5509769
agristack_dadra_and_nagar_haveli_rice_2023,Rice — Dadra and Nagar Haveli,environment,0.11383108266179794,1.0,0.5569155
agristack_bihar_rice_2023,Rice — Bihar,environment,0.26877382013183954,0.665587703782956,0.46718076
agristack_chandigarh_rice_2023,Rice — Chandigarh,environment,0.32482190419136237,0.5873357794991299,0.45607883
agristack_odisha_rice_2023,Rice — Odisha,environment,0.26178389854828354,0.6742285598808998,0.46800622
agristack_puducherry_rice_2023,Rice — Puducherry,environment,0.3191823902682648,0.6134115802398623,0.466297
agristack_mizoram_rice_2023,Rice — Mizoram,environment,0.2418026890518324,0.7293518195215002,0.48557726
agristack_nagaland_rice_2023,Rice — Nagaland,environment,0.2035207563611482,0.7534656866373174,0.4784932
agristack_sikkim_rice_2023,Rice — Sikkim,environment,0.1984296848660139,0.7591451186699585,0.4787874
agristack_tamil_nadu_rice_2023,Rice — Tamil Nadu,environment,0.41585174185487656,0.536371057853579,0.4761114
agristack_punjab_rice_2023,Rice — Punjab,environment,0.07286612831530226,1.0,0.53643304
agristack_rajasthan_rice_2023,Rice — Rajasthan,environment,0.165622776564374,0.8450056725745543,0.50531423
agristack_ladakh_rice_2023,Rice — Ladakh,environment,0.47400084491232836,0.48335756735168756,0.4786792
agristack_lakshadweep_rice_2023,Rice — Lakshadweep,environment,0.39834369835943345,0.5381142147559843,0.46822897
agristack_karnataka_rice_2023,Rice — Karnataka,environment,0.16651882677005325,0.8450056725745543,0.5057622
agristack_kerala_rice_2023,Rice — Kerala,environment,0.26058587498948055,0.6780541180600235,0.46932
agristack_manipur_rice_2023,Rice — Manipur,environment,0.332645257948718,0.5873357794991299,0.45999053
agristack_meghalaya_rice_2023,Rice — Meghalaya,environment,0.13263766121324083,0.8450056725745543,0.48882166
agristack_madhya_pradesh_rice_2023,Rice — Madhya Pradesh,environment,0.11383108266179794,1.0,0.5569155
agristack_maharashtra_rice_2023,Rice — Maharashtra,environment,0.13007593370829937,0.8450056725745543,0.4875408
